funded_amnt,int_rate,installment,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
16000.0,0.1399,372.21,5.0,1.0,60.0,15.0,1.0,4.0
15000.0,0.1757,377.41,4.0,1.0,60.0,19.0,1.0,1.0
6375.0,0.1561,222.91,5.0,1.0,36.0,16.0,1.0,0.0
21125.0,0.2048999999999999,565.46,5.0,1.0,60.0,24.0,1.0,4.0
6000.0,0.2899,201.27,5.0,1.0,36.0,12.0,1.0,2.0
14675.0,0.1465,506.21,5.0,1.0,36.0,15.0,1.0,1.0
1000.0,0.2167,321.27,5.0,1.0,36.0,25.0,1.0,4.0
9600.0,0.2899,306.04,4.0,1.0,36.0,7.0,1.0,2.0
20000.0,0.2899,637.58,5.0,1.0,36.0,7.0,1.0,2.0
35000.0,0.2899,1095.0,4.0,1.0,36.0,5.0,1.0,4.0
35000.0,0.1699,1372.97,4.0,1.0,60.0,18.0,1.0,1.0
8400.0,0.2899,271.01,5.0,1.0,36.0,8.0,1.0,2.0
20000.0,0.1399,465.27,4.0,1.0,60.0,14.0,1.0,4.0
11200.0,0.2899,357.05,4.0,1.0,36.0,7.0,0.0,2.0
7000.0,0.1399,239.21,5.0,1.0,36.0,14.0,1.0,2.0
5000.0,0.2899,170.87,5.0,1.0,36.0,14.0,1.0,2.0
8000.0,0.2899,268.36,4.0,1.0,36.0,12.0,0.0,2.0
15000.0,0.1699,372.71,4.0,1.0,60.0,18.0,1.0,1.0
8000.0,0.2899,255.04,5.0,1.0,36.0,7.0,1.0,2.0
20000.0,0.2899,607.81,5.0,1.0,36.0,1.0,1.0,2.0
3000.0,0.1399,102.52,5.0,1.0,36.0,14.0,0.0,2.0
13925.0,0.2899,437.52,4.0,1.0,36.0,10.0,0.0,3.0
7200.0,0.1655,255.1,4.0,1.0,36.0,17.0,1.0,2.0
9700.0,0.2899,294.79,4.0,1.0,36.0,1.0,0.0,0.0
8500.0,0.2899,285.14,5.0,1.0,36.0,12.0,1.0,4.0
8000.0,0.2899,268.36,4.0,1.0,36.0,12.0,1.0,3.0
7350.0,0.2899,230.94,4.0,1.0,36.0,6.0,1.0,1.0
3000.0,0.2899,91.18,4.0,1.0,36.0,1.0,0.0,2.0
16000.0,0.1333,366.76,5.0,1.0,60.0,13.0,1.0,1.0
6775.0,0.1785999999999999,244.46,5.0,1.0,60.0,20.0,1.0,4.0
18900.0,0.1465,651.94,4.0,1.0,36.0,15.0,0.0,1.0
35000.0,0.2899,783.7,5.0,1.0,60.0,11.0,1.0,4.0
1000.0,0.1785999999999999,506.06,6.0,1.0,36.0,20.0,1.0,3.0
35000.0,0.1699,869.66,4.0,1.0,60.0,18.0,1.0,2.0
10000.0,0.2899,322.63,4.0,1.0,36.0,8.0,0.0,1.0
28000.0,0.2899,583.55,5.0,1.0,60.0,7.0,1.0,3.0
12000.0,0.2899,377.04,4.0,1.0,36.0,6.0,1.0,1.0
20000.0,0.1655,492.23,4.0,1.0,60.0,17.0,0.0,1.0
20000.0,0.1399,465.27,5.0,1.0,60.0,15.0,1.0,2.0
7500.0,0.1333,253.9,4.0,1.0,36.0,13.0,0.0,2.0
20700.0,0.2899,690.41,5.0,1.0,36.0,11.0,1.0,4.0
11000.0,0.2899,350.67,4.0,1.0,36.0,7.0,0.0,2.0
18000.0,0.2299,507.33,5.0,0.0,60.0,26.0,1.0,1.0
3500.0,0.2899,112.92,4.0,1.0,36.0,8.0,0.0,1.0
5000.0,0.1757,179.69,5.0,1.0,36.0,19.0,0.0,1.0
1000.0,0.2899,474.65,4.0,1.0,36.0,9.0,1.0,2.0
5800.0,0.2899,191.35,4.0,1.0,36.0,10.0,0.0,4.0
6000.0,0.2899,184.97,5.0,1.0,36.0,3.0,0.0,3.0
10400.0,0.1825,265.51,5.0,1.0,60.0,21.0,1.0,4.0
15000.0,0.1757,539.06,4.0,1.0,36.0,19.0,0.0,1.0
12625.0,0.1655,310.72,5.0,1.0,60.0,17.0,0.0,4.0
5650.0,0.1465,194.9,6.0,1.0,36.0,15.0,1.0,1.0
35000.0,0.2498999999999999,1027.1,5.0,1.0,60.0,29.0,1.0,1.0
6475.0,0.1951999999999999,239.06,5.0,1.0,36.0,23.0,1.0,3.0
20000.0,0.1757,503.21,4.0,1.0,60.0,19.0,1.0,4.0
1000.0,0.2048999999999999,669.19,4.0,1.0,60.0,24.0,1.0,3.0
15000.0,0.2899,500.3,5.0,1.0,36.0,11.0,0.0,4.0
1000.0,0.1699,330.64,5.0,1.0,36.0,18.0,0.0,2.0
3500.0,0.1333,118.49,4.0,1.0,36.0,15.0,0.0,4.0
6000.0,0.2899,196.41,4.0,1.0,36.0,9.0,1.0,1.0
12000.0,0.2899,387.15,5.0,1.0,36.0,8.0,1.0,1.0
1000.0,0.2899,471.3,5.0,1.0,36.0,6.0,0.0,2.0
18000.0,0.2899,550.79,5.0,1.0,60.0,2.0,0.0,2.0
8000.0,0.1757,287.5,4.0,1.0,36.0,20.0,1.0,2.0
28000.0,0.2899,660.99,4.0,1.0,60.0,15.0,1.0,2.0
30000.0,0.1699,745.42,5.0,1.0,60.0,18.0,0.0,1.0
30000.0,0.2899,925.22,4.0,1.0,36.0,4.0,1.0,4.0
2400.0,0.2899,82.02,4.0,1.0,36.0,14.0,0.0,4.0
15000.0,0.2899,491.01,4.0,1.0,36.0,9.0,1.0,2.0
5575.0,0.1561,194.93,4.0,1.0,36.0,16.0,0.0,2.0
4100.0,0.2899,135.27,4.0,1.0,36.0,10.0,1.0,2.0
11500.0,0.2899,293.6,4.0,1.0,60.0,21.0,1.0,2.0
6000.0,0.2899,187.72,4.0,1.0,36.0,5.0,0.0,3.0
24000.0,0.1561,578.68,5.0,1.0,60.0,16.0,1.0,2.0
25000.0,0.1785999999999999,902.06,5.0,1.0,36.0,20.0,1.0,4.0
6500.0,0.2899,198.9,5.0,1.0,36.0,2.0,0.0,2.0
10000.0,0.1757,359.38,5.0,1.0,36.0,19.0,1.0,4.0
24000.0,0.2899,521.7,5.0,1.0,60.0,9.0,1.0,2.0
29975.0,0.2899,636.74,5.0,1.0,60.0,8.0,1.0,4.0
20000.0,0.2899,416.82,5.0,1.0,60.0,7.0,1.0,3.0
3000.0,0.2899,100.06,5.0,0.0,36.0,11.0,0.0,4.0
1000.0,0.1757,390.82,4.0,1.0,36.0,19.0,1.0,2.0
22000.0,0.2899,673.18,5.0,1.0,36.0,2.0,1.0,1.0
14575.0,0.1785999999999999,369.01,5.0,1.0,60.0,20.0,1.0,2.0
2500.0,0.2899,83.87,4.0,1.0,36.0,12.0,0.0,2.0
4000.0,0.2899,1372.97,5.0,1.0,36.0,10.0,1.0,3.0
25000.0,0.2899,785.49,4.0,1.0,36.0,6.0,0.0,2.0
15000.0,0.1465,354.1,5.0,1.0,60.0,15.0,0.0,3.0
6000.0,0.1333,203.12,5.0,1.0,36.0,13.0,1.0,2.0
6725.0,0.1655,238.27,5.0,1.0,36.0,20.0,1.0,3.0
35000.0,0.1333,1184.86,5.0,1.0,36.0,13.0,0.0,2.0
1000.0,0.1399,699.69,5.0,1.0,36.0,14.0,1.0,2.0
6400.0,0.2899,209.5,5.0,1.0,36.0,9.0,0.0,1.0
3950.0,0.2899,131.75,5.0,1.0,60.0,11.0,0.0,4.0
25000.0,0.2899,521.03,4.0,1.0,60.0,7.0,1.0,4.0
15600.0,0.2899,339.11,5.0,1.0,60.0,9.0,1.0,1.0
12000.0,0.2899,400.24,5.0,1.0,60.0,11.0,0.0,2.0
24000.0,0.1757,603.85,5.0,1.0,60.0,19.0,1.0,4.0
35000.0,0.2048999999999999,936.86,5.0,1.0,60.0,24.0,1.0,4.0
15000.0,0.2899,471.3,5.0,1.0,36.0,6.0,1.0,1.0
15000.0,0.1333,507.8,5.0,1.0,36.0,13.0,1.0,4.0
26125.0,0.2899,544.48,5.0,1.0,60.0,7.0,0.0,1.0
1000.0,0.1399,697.9,5.0,1.0,60.0,14.0,1.0,4.0
25000.0,0.2899,509.07,5.0,1.0,60.0,6.0,1.0,1.0
1000.0,0.2899,523.75,5.0,1.0,36.0,9.0,1.0,2.0
35000.0,0.2167,1330.7,5.0,1.0,36.0,25.0,1.0,2.0
25000.0,0.1465,590.17,5.0,1.0,60.0,15.0,1.0,1.0
10000.0,0.1399,341.73,5.0,1.0,36.0,14.0,1.0,1.0
6000.0,0.2899,187.72,5.0,1.0,36.0,5.0,1.0,4.0
30000.0,0.1561,723.34,5.0,1.0,60.0,16.0,1.0,1.0
20000.0,0.1399,465.27,4.0,1.0,60.0,14.0,1.0,3.0
12800.0,0.2899,419.0,0.0,0.0,36.0,9.0,0.0,2.0
21000.0,0.2899,692.8,5.0,1.0,36.0,10.0,1.0,1.0
8000.0,0.2899,250.29,4.0,1.0,36.0,5.0,0.0,1.0
23225.0,0.2299,898.92,5.0,1.0,36.0,26.0,1.0,0.0
1000.0,0.2899,491.01,4.0,0.0,36.0,9.0,1.0,3.0
20050.0,0.1699,714.74,5.0,1.0,36.0,18.0,1.0,3.0
29850.0,0.1655,734.65,5.0,1.0,60.0,17.0,1.0,2.0
22000.0,0.2899,737.99,5.0,1.0,36.0,12.0,1.0,2.0
24000.0,0.1561,578.68,5.0,1.0,60.0,16.0,1.0,3.0
18000.0,0.1825,1372.97,5.0,1.0,60.0,21.0,1.0,2.0
8500.0,0.2899,262.15,5.0,1.0,36.0,4.0,1.0,2.0
35000.0,0.1825,1269.73,0.0,1.0,36.0,21.0,1.0,1.0
10000.0,0.2899,312.86,5.0,1.0,36.0,5.0,0.0,2.0
15000.0,0.2899,455.86,5.0,1.0,60.0,1.0,1.0,3.0
8000.0,0.1561,279.72,5.0,1.0,36.0,16.0,1.0,4.0
12000.0,0.1399,279.16,5.0,1.0,60.0,14.0,1.0,3.0
9450.0,0.2899,315.19,5.0,1.0,36.0,11.0,1.0,3.0
6000.0,0.2899,201.27,5.0,1.0,36.0,12.0,0.0,2.0
19200.0,0.1884,496.37,4.0,0.0,60.0,22.0,1.0,2.0
15000.0,0.2899,494.86,5.0,1.0,36.0,10.0,0.0,4.0
1325.0,0.1399,45.28,5.0,1.0,36.0,14.0,1.0,4.0
21000.0,0.2899,642.58,5.0,1.0,36.0,5.0,1.0,2.0
10000.0,0.1465,344.95,5.0,1.0,36.0,15.0,1.0,3.0
6500.0,0.2899,203.36,5.0,1.0,36.0,5.0,0.0,3.0
35000.0,0.2899,1095.0,5.0,1.0,36.0,5.0,1.0,1.0
23600.0,0.2299,665.16,5.0,1.0,60.0,26.0,0.0,4.0
15000.0,0.2899,478.19,5.0,1.0,36.0,7.0,0.0,4.0
14000.0,0.1465,482.92,5.0,1.0,36.0,15.0,1.0,2.0
14000.0,0.2299,394.59,5.0,1.0,60.0,26.0,1.0,3.0
10800.0,0.1785999999999999,389.69,5.0,1.0,36.0,20.0,0.0,4.0
22200.0,0.1561,1372.97,5.0,1.0,60.0,16.0,1.0,2.0
15000.0,0.2899,312.62,5.0,1.0,60.0,7.0,0.0,2.0
24000.0,0.2899,509.82,5.0,1.0,60.0,8.0,1.0,2.0
4800.0,0.1399,164.03,5.0,1.0,36.0,14.0,1.0,3.0
8500.0,0.2899,258.32,5.0,1.0,36.0,1.0,0.0,1.0
30000.0,0.2398999999999999,1372.97,5.0,1.0,60.0,27.0,1.0,2.0
35000.0,0.2048999999999999,936.86,5.0,1.0,60.0,24.0,1.0,2.0
1000.0,0.2899,570.16,5.0,1.0,60.0,6.0,1.0,4.0
35000.0,0.2899,1174.07,5.0,1.0,36.0,12.0,1.0,4.0
12500.0,0.2899,385.51,5.0,1.0,36.0,4.0,1.0,2.0
1000.0,0.2899,303.91,5.0,1.0,36.0,1.0,0.0,1.0
35000.0,0.2899,760.82,5.0,1.0,60.0,9.0,1.0,2.0
15475.0,0.1655,548.27,5.0,1.0,36.0,17.0,1.0,4.0
20000.0,0.1399,465.27,5.0,1.0,60.0,14.0,1.0,3.0
3600.0,0.1561,125.88,5.0,1.0,36.0,16.0,0.0,4.0
1000.0,0.2899,555.13,5.0,1.0,36.0,4.0,1.0,2.0
25000.0,0.1465,590.17,5.0,1.0,60.0,15.0,1.0,2.0
14000.0,0.2899,431.77,5.0,1.0,36.0,4.0,1.0,4.0
15000.0,0.1655,369.17,5.0,1.0,60.0,17.0,1.0,3.0
20000.0,0.2899,645.25,5.0,1.0,36.0,8.0,1.0,1.0
17950.0,0.1655,441.78,5.0,1.0,60.0,17.0,1.0,1.0
11000.0,0.2899,1372.97,5.0,1.0,36.0,3.0,0.0,2.0
20400.0,0.2899,626.92,5.0,1.0,36.0,5.0,1.0,2.0
23375.0,0.2167,641.22,5.0,1.0,60.0,25.0,1.0,1.0
24000.0,0.2899,740.18,5.0,1.0,36.0,4.0,1.0,3.0
8000.0,0.1655,283.44,5.0,1.0,36.0,17.0,0.0,2.0
14000.0,0.1884,361.94,5.0,1.0,60.0,25.0,0.0,2.0
10000.0,0.2899,327.34,5.0,1.0,36.0,9.0,0.0,0.0
35000.0,0.1655,861.4,5.0,1.0,60.0,17.0,1.0,4.0
10000.0,0.2899,303.91,5.0,1.0,36.0,1.0,0.0,2.0
25000.0,0.2899,543.44,5.0,1.0,60.0,9.0,1.0,2.0
27600.0,0.2899,623.62,5.0,1.0,60.0,12.0,0.0,2.0
7250.0,0.2899,227.8,5.0,1.0,36.0,6.0,0.0,1.0
28000.0,0.1333,641.83,5.0,1.0,60.0,13.0,1.0,2.0
15500.0,0.2899,476.34,5.0,1.0,36.0,3.0,0.0,3.0
15000.0,0.2899,469.29,5.0,1.0,36.0,5.0,1.0,1.0
21000.0,0.2899,446.09,5.0,1.0,60.0,8.0,1.0,4.0
13000.0,0.2899,433.59,5.0,1.0,36.0,11.0,1.0,0.0
10000.0,0.1884,258.53,5.0,1.0,60.0,22.0,1.0,1.0
30000.0,0.1785999999999999,759.52,5.0,1.0,60.0,20.0,1.0,1.0
12000.0,0.1465,283.28,5.0,1.0,60.0,15.0,1.0,3.0
5975.0,0.2899,214.73,5.0,1.0,36.0,19.0,1.0,2.0
20550.0,0.2583,613.22,5.0,1.0,60.0,32.0,1.0,0.0
7625.0,0.1561,266.61,5.0,1.0,36.0,20.0,1.0,4.0
28000.0,0.2899,876.0,5.0,1.0,36.0,5.0,1.0,1.0
10000.0,0.2899,208.41,5.0,1.0,60.0,7.0,0.0,4.0
5000.0,0.2899,156.43,5.0,1.0,36.0,5.0,0.0,2.0
10000.0,0.1399,1372.97,5.0,1.0,36.0,14.0,1.0,1.0
5000.0,0.1333,169.27,5.0,1.0,36.0,13.0,0.0,1.0
23700.0,0.1785999999999999,600.03,5.0,1.0,60.0,20.0,1.0,1.0
25200.0,0.2899,840.5,5.0,1.0,36.0,11.0,1.0,3.0
1000.0,0.1825,255.3,6.0,1.0,60.0,21.0,0.0,4.0
35000.0,0.1333,1184.86,5.0,1.0,36.0,13.0,1.0,1.0
4200.0,0.1399,143.53,5.0,1.0,36.0,14.0,0.0,4.0
25000.0,0.1999,662.21,5.0,1.0,60.0,24.0,1.0,3.0
10725.0,0.1333,363.08,0.0,1.0,36.0,13.0,0.0,1.0
12600.0,0.2899,262.6,5.0,1.0,60.0,7.0,1.0,2.0
25000.0,0.2048999999999999,1372.97,5.0,1.0,60.0,24.0,1.0,4.0
25000.0,0.2899,782.15,5.0,1.0,36.0,5.0,1.0,2.0
13000.0,0.2899,433.59,5.0,1.0,36.0,11.0,1.0,1.0
8000.0,0.2899,245.85,5.0,1.0,36.0,3.0,1.0,1.0
5000.0,0.2899,163.67,5.0,1.0,36.0,9.0,1.0,2.0
20050.0,0.1655,710.36,5.0,1.0,36.0,17.0,1.0,1.0
14000.0,0.2899,297.39,5.0,1.0,60.0,8.0,0.0,1.0
5400.0,0.2899,172.15,5.0,1.0,36.0,7.0,1.0,3.0
13000.0,0.1655,460.58,5.0,1.0,36.0,17.0,1.0,1.0
12800.0,0.2899,422.28,5.0,1.0,36.0,10.0,0.0,1.0
3600.0,0.1757,129.38,5.0,0.0,36.0,20.0,0.0,2.0
10400.0,0.2899,340.44,5.0,1.0,36.0,9.0,1.0,1.0
4500.0,0.2899,1372.97,5.0,1.0,36.0,12.0,0.0,3.0
19750.0,0.1951999999999999,518.0,5.0,0.0,60.0,23.0,1.0,3.0
18000.0,0.2899,589.22,5.0,1.0,36.0,9.0,0.0,1.0
5000.0,0.2899,166.77,5.0,1.0,36.0,11.0,1.0,1.0
9600.0,0.2899,324.99,5.0,1.0,36.0,13.0,1.0,1.0
1000.0,0.2899,255.04,5.0,1.0,36.0,7.0,1.0,1.0
12000.0,0.2899,395.89,5.0,1.0,36.0,10.0,0.0,2.0
5100.0,0.1399,174.29,5.0,1.0,36.0,14.0,1.0,3.0
14400.0,0.1333,487.49,0.0,1.0,36.0,13.0,1.0,2.0
14000.0,0.2899,458.28,5.0,1.0,36.0,9.0,0.0,1.0
10000.0,0.2899,327.34,5.0,1.0,36.0,9.0,0.0,3.0
11000.0,0.2899,334.3,5.0,1.0,36.0,1.0,0.0,0.0
12000.0,0.1699,298.17,5.0,1.0,60.0,18.0,0.0,2.0
1000.0,0.2899,244.8,5.0,1.0,36.0,2.0,0.0,4.0
6000.0,0.2899,196.41,5.0,1.0,36.0,9.0,1.0,1.0
35000.0,0.2167,1330.7,5.0,1.0,36.0,25.0,1.0,2.0
8000.0,0.2899,246.73,5.0,1.0,36.0,4.0,0.0,3.0
12750.0,0.1699,454.51,5.0,1.0,36.0,18.0,1.0,3.0
15000.0,0.2899,500.3,5.0,1.0,36.0,11.0,1.0,4.0
28000.0,0.1884,723.88,5.0,1.0,60.0,22.0,1.0,1.0
1000.0,0.2899,670.9,5.0,1.0,36.0,12.0,1.0,2.0
12000.0,0.2899,377.04,5.0,1.0,36.0,6.0,0.0,1.0
1000.0,0.1785999999999999,144.33,5.0,1.0,36.0,20.0,0.0,2.0
12000.0,0.2899,364.69,0.0,1.0,36.0,1.0,0.0,2.0
14000.0,0.1785999999999999,354.45,5.0,1.0,60.0,20.0,1.0,4.0
13000.0,0.1333,298.0,5.0,1.0,60.0,13.0,1.0,2.0
24000.0,0.2899,765.1,5.0,1.0,60.0,7.0,0.0,2.0
24300.0,0.2899,760.25,5.0,1.0,36.0,5.0,1.0,2.0
1000.0,0.1333,324.99,5.0,1.0,36.0,13.0,1.0,1.0
3000.0,0.2899,98.98,5.0,1.0,36.0,10.0,0.0,1.0
5000.0,0.2899,167.73,5.0,1.0,36.0,12.0,1.0,2.0
28000.0,0.2899,856.78,5.0,1.0,36.0,2.0,1.0,4.0
12000.0,0.1465,413.94,5.0,1.0,36.0,15.0,1.0,2.0
12000.0,0.2899,271.14,5.0,1.0,60.0,12.0,1.0,2.0
16150.0,0.1699,575.72,5.0,1.0,36.0,18.0,0.0,1.0
10000.0,0.2899,305.99,5.0,1.0,60.0,2.0,1.0,1.0
1000.0,0.1785999999999999,780.41,5.0,1.0,60.0,20.0,1.0,2.0
3000.0,0.2899,96.79,5.0,1.0,36.0,8.0,0.0,4.0
15000.0,0.1333,507.8,0.0,1.0,36.0,13.0,1.0,1.0
8000.0,0.2899,261.88,5.0,1.0,36.0,9.0,0.0,1.0
20325.0,0.2899,724.55,5.0,1.0,36.0,18.0,1.0,4.0
12000.0,0.2899,387.15,0.0,1.0,36.0,8.0,1.0,1.0
24000.0,0.1655,590.68,5.0,1.0,60.0,20.0,1.0,2.0
15000.0,0.2899,494.86,5.0,1.0,36.0,10.0,0.0,2.0
16000.0,0.2899,347.8,5.0,1.0,60.0,9.0,0.0,4.0
11000.0,0.2899,339.25,5.0,1.0,36.0,4.0,1.0,1.0
10000.0,0.2899,333.53,5.0,1.0,36.0,11.0,0.0,2.0
6500.0,0.2899,209.71,5.0,1.0,36.0,8.0,1.0,2.0
23000.0,0.1825,587.19,5.0,1.0,60.0,21.0,1.0,4.0
18350.0,0.2198999999999999,506.71,5.0,1.0,60.0,26.0,1.0,1.0
12000.0,0.2899,377.04,5.0,1.0,36.0,10.0,1.0,3.0
24000.0,0.2899,729.37,5.0,1.0,36.0,1.0,0.0,2.0
1000.0,0.1699,496.95,5.0,1.0,60.0,18.0,1.0,4.0
33300.0,0.1333,763.32,5.0,1.0,60.0,13.0,1.0,0.0
13250.0,0.2048999999999999,354.67,5.0,1.0,60.0,24.0,0.0,1.0
20000.0,0.1465,472.14,5.0,1.0,60.0,15.0,1.0,4.0
4000.0,0.2899,130.94,5.0,1.0,36.0,10.0,0.0,1.0
35000.0,0.2899,1095.0,5.0,1.0,36.0,5.0,1.0,2.0
7500.0,0.2899,239.1,5.0,1.0,36.0,7.0,0.0,3.0
14550.0,0.2899,325.8,5.0,1.0,60.0,15.0,1.0,4.0
2000.0,0.2899,62.58,5.0,1.0,36.0,5.0,0.0,2.0
5000.0,0.1333,1372.97,5.0,1.0,36.0,13.0,1.0,1.0
10500.0,0.2899,334.73,5.0,1.0,36.0,7.0,1.0,1.0
17500.0,0.1333,592.43,5.0,1.0,36.0,13.0,1.0,2.0
10000.0,0.2899,303.91,5.0,1.0,36.0,1.0,0.0,1.0
27600.0,0.2899,599.96,5.0,1.0,60.0,9.0,1.0,4.0
9000.0,0.2899,273.52,5.0,1.0,36.0,1.0,1.0,1.0
20000.0,0.2899,602.3,5.0,1.0,36.0,1.0,1.0,2.0
12000.0,0.2299,338.22,5.0,1.0,60.0,27.0,1.0,1.0
20000.0,0.1465,689.89,6.0,1.0,36.0,15.0,1.0,4.0
20000.0,0.2899,407.26,5.0,1.0,60.0,6.0,1.0,2.0
8325.0,0.2899,260.46,5.0,1.0,36.0,5.0,1.0,1.0
24000.0,0.1399,558.32,5.0,1.0,60.0,15.0,1.0,1.0
1000.0,0.1465,34.5,5.0,1.0,36.0,15.0,1.0,4.0
10400.0,0.1655,255.96,0.0,0.0,60.0,17.0,1.0,4.0
28000.0,0.2899,856.78,5.0,1.0,36.0,5.0,1.0,1.0
24000.0,0.2899,500.19,5.0,1.0,60.0,10.0,1.0,2.0
5000.0,0.2899,154.21,5.0,1.0,36.0,4.0,0.0,2.0
6000.0,0.2899,200.12,5.0,1.0,36.0,11.0,1.0,4.0
14000.0,0.2899,428.39,5.0,1.0,36.0,2.0,0.0,3.0
19000.0,0.1825,485.07,5.0,1.0,60.0,21.0,1.0,2.0
2250.0,0.2899,75.05,5.0,1.0,36.0,11.0,0.0,1.0
8125.0,0.2899,293.17,5.0,1.0,36.0,20.0,1.0,3.0
1000.0,0.1465,34.5,5.0,1.0,36.0,15.0,1.0,4.0
27200.0,0.2899,832.3,5.0,1.0,60.0,2.0,1.0,4.0
15000.0,0.2899,330.12,5.0,1.0,60.0,10.0,0.0,2.0
12000.0,0.2899,367.19,5.0,1.0,36.0,5.0,1.0,2.0
9000.0,0.2899,290.37,5.0,1.0,36.0,8.0,1.0,3.0
20000.0,0.1333,458.45,5.0,1.0,60.0,13.0,1.0,1.0
29975.0,0.2899,893.92,5.0,1.0,60.0,31.0,1.0,3.0
8000.0,0.2899,268.36,5.0,1.0,36.0,12.0,1.0,1.0
24600.0,0.2048999999999999,658.48,5.0,0.0,60.0,24.0,1.0,2.0
33700.0,0.1757,847.9,5.0,1.0,60.0,19.0,1.0,2.0
11200.0,0.1333,1372.97,5.0,1.0,36.0,13.0,0.0,2.0
15000.0,0.2899,462.61,5.0,1.0,36.0,4.0,0.0,4.0
5000.0,0.2899,157.1,5.0,1.0,36.0,6.0,0.0,4.0
8000.0,0.2899,266.83,5.0,1.0,36.0,11.0,0.0,1.0
29625.0,0.1333,1002.9,5.0,1.0,36.0,13.0,1.0,1.0
10325.0,0.1699,256.55,5.0,1.0,60.0,18.0,1.0,2.0
21000.0,0.1757,528.37,5.0,1.0,60.0,19.0,1.0,4.0
35000.0,0.1399,1196.05,5.0,1.0,36.0,15.0,1.0,2.0
3000.0,0.1333,101.56,5.0,1.0,36.0,13.0,0.0,1.0
10000.0,0.2899,335.45,0.0,1.0,36.0,12.0,1.0,4.0
8000.0,0.2899,270.83,5.0,1.0,36.0,13.0,0.0,2.0
30000.0,0.1699,1069.44,5.0,1.0,36.0,18.0,1.0,2.0
14525.0,0.1757,365.46,5.0,1.0,60.0,19.0,0.0,2.0
6000.0,0.2899,197.95,6.0,1.0,36.0,10.0,0.0,4.0
15250.0,0.2899,323.95,5.0,1.0,60.0,8.0,1.0,3.0
10000.0,0.2899,335.45,5.0,1.0,36.0,12.0,1.0,4.0
17425.0,0.1855,447.72,6.0,1.0,60.0,22.0,1.0,2.0
18000.0,0.2899,553.16,5.0,1.0,36.0,3.0,1.0,2.0
24000.0,0.2899,785.62,5.0,1.0,36.0,9.0,1.0,3.0
35000.0,0.1333,1372.97,5.0,1.0,36.0,13.0,1.0,4.0
5000.0,0.2899,154.21,5.0,1.0,36.0,4.0,0.0,2.0
20000.0,0.2899,625.72,5.0,1.0,36.0,5.0,1.0,1.0
20000.0,0.2899,404.48,5.0,1.0,60.0,5.0,0.0,2.0
4000.0,0.1333,135.42,5.0,0.0,36.0,13.0,0.0,2.0
13000.0,0.1333,298.0,5.0,1.0,60.0,13.0,1.0,3.0
12000.0,0.2899,364.69,5.0,1.0,36.0,1.0,0.0,2.0
14000.0,0.2899,458.28,5.0,1.0,36.0,9.0,0.0,2.0
5750.0,0.2899,192.89,5.0,1.0,36.0,12.0,1.0,2.0
12000.0,0.2899,387.15,5.0,1.0,36.0,8.0,1.0,2.0
10000.0,0.2299,281.85,5.0,1.0,60.0,30.0,1.0,2.0
5000.0,0.2899,159.4,5.0,1.0,36.0,7.0,0.0,4.0
28000.0,0.2899,876.0,5.0,1.0,36.0,5.0,1.0,1.0
12000.0,0.1785999999999999,303.81,5.0,1.0,60.0,20.0,1.0,2.0
1000.0,0.2899,589.22,5.0,1.0,36.0,9.0,1.0,3.0
35000.0,0.2899,760.82,6.0,1.0,60.0,9.0,1.0,2.0
7000.0,0.2899,215.89,5.0,1.0,36.0,4.0,0.0,2.0
24000.0,0.2899,1372.97,5.0,1.0,60.0,12.0,1.0,4.0
27000.0,0.1655,664.51,6.0,1.0,60.0,17.0,1.0,2.0
8400.0,0.2899,277.12,0.0,1.0,36.0,10.0,0.0,2.0
18000.0,0.2899,403.05,5.0,1.0,60.0,11.0,1.0,2.0
35000.0,0.1951999999999999,1292.19,5.0,1.0,36.0,23.0,1.0,0.0
16800.0,0.1333,385.1,5.0,1.0,60.0,13.0,1.0,4.0
4125.0,0.2899,136.09,5.0,1.0,36.0,10.0,1.0,3.0
21000.0,0.1757,754.68,5.0,1.0,36.0,19.0,1.0,2.0
20000.0,0.2899,1372.97,5.0,1.0,60.0,10.0,1.0,1.0
16000.0,0.1399,546.77,6.0,1.0,36.0,14.0,0.0,2.0
16300.0,0.2398999999999999,468.83,0.0,1.0,60.0,28.0,1.0,2.0
2400.0,0.2899,74.02,5.0,1.0,60.0,4.0,1.0,2.0
25000.0,0.1333,573.06,5.0,1.0,60.0,13.0,1.0,2.0
1000.0,0.2899,541.87,5.0,1.0,60.0,7.0,1.0,1.0
11000.0,0.2899,339.25,5.0,1.0,36.0,4.0,0.0,1.0
8400.0,0.2899,262.8,5.0,1.0,36.0,5.0,0.0,2.0
1000.0,0.1333,710.92,5.0,1.0,36.0,13.0,1.0,1.0
10000.0,0.2899,308.41,5.0,1.0,36.0,4.0,0.0,4.0
9000.0,0.1655,318.87,5.0,1.0,36.0,17.0,1.0,2.0
25000.0,0.2899,782.15,5.0,1.0,36.0,5.0,1.0,4.0
27600.0,0.2899,920.55,6.0,1.0,36.0,15.0,1.0,3.0
10000.0,0.1333,338.54,5.0,1.0,36.0,13.0,0.0,1.0
10550.0,0.2899,331.48,5.0,1.0,36.0,6.0,1.0,3.0
7075.0,0.2899,244.05,5.0,1.0,36.0,15.0,1.0,2.0
